region,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,1.9017878,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,2.0096176,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,2.1191146,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,2.2303298,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,2.319705,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,2.4094689,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,2.4996145,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,2.5901351,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,2.6810236,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,2.772243,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,68.169037,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,69.384254,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,70.599472,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,71.813789,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,73.027832,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,74.241837,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,75.455795,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,76.669724,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,77.883614,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,79.097458,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,80.311272,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,81.52504,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,82.73877,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,83.952469,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,85.166122,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,86.379738,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,87.593315,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,88.806854,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,90.020355,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,91.233818,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,91.233818,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,.53558958,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,.54707783,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,.56206256,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,.57734245,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,.59289467,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,.69986582,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,.81999028,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,.9451859,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,1.0744351,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,1.2077168,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,1.3451202,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,1.4865769,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,1.6318483,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,1.7806853,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,1.9331669,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,2.0890102,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,2.2482426,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,2.4106653,Total,,%,,,,Total
